layer,unit,explanation,AUC,U1,p,MAD
0,3533,"Dates and numbers, often related to events, schedules, or deadlines",0.3959,6041.0,0.25696533878682026,-0.260746702947274
0,3533,"Transfer, distribution, or allocation of resources, items, or information, often with specific procedures, requirements, or regulations",0.4913,5087.0,0.9249192217231299,-0.20582656444145514
0,3533,"A container, often used for storage or delivery, especially for books or commercially available products",0.7918000000000001,2082.0,0.0014802541203758975,1.0116121513340919
0,3533,"Months, numbers (especially 7, 8, 9, 10, 11, 12), holidays (especially Christmas, Halloween), and delivery/shipping",0.9999,1.0,5.159830430437887e-08,8.799911002329871
0,3124,"Software, specifically related to configuration, modification, or use on a particular platform or operating system",0.03710000000000001,9629.0,4.5922648511940065e-07,-0.7228254921622225
0,3124,"Influenza, viruses, vaccines, and drug resistance, especially in the context of the H5N1 avian flu and its evolution during the years around 2005",0.9806999999999999,193.0,1.636194262544681e-07,2.8653493423880003
0,3124,"Products or brands related to e-commerce, often with a focus on names or specific products",0.10200000000000001,8980.0,1.4540037459304276e-05,-0.521541449554152
0,3124,"Gene expression in human and mouse brain tissues, along with other biological entities, and psoriasis and its characteristics, and AML with CEBPA mutations, and pediatric neuro-oncology cases, and heart failure diagnosis and causes, and system-on-module families and features, and fetal exposure to BPA and prostate cancer, and public health project topics, and dentoalveolar discrepancies in interdisciplinary treatment, and age-related disease reversal in CNS disorders",0.9982,18.0,5.7247561289514174e-08,11.702377936462344
0,3124,"Times of day, names, and descriptions of creative works or activities",0.02470000000000001,9753.0,2.2463394904913908e-07,-0.7110626025864973
0,1149,"First-person perspective descriptions of thoughts, feelings, and experiences including locations and events",0.1637,8363.0,0.00024894683884143154,-1.2515705050687602
0,1149,First-person perspective and identity related concepts,0.61,3900.0,0.23096699630427964,0.29404709699081394
0,1149,"First-person perspective descriptions of personal experiences and observations, sometimes prompted by products or events",0.3089,6911.0,0.03739444351734569,-0.5921534545796026
0,1149,"Religious, political, or philosophical concepts involving belief systems, group identity, and associated figures, often related to a specific time or era",0.08350000000000002,9165.0,5.7034308934333146e-06,-1.5655060299775776
0,1149,"First-person introspection about self, mind, mental state, and reality",0.8266,1734.0,0.0003741697801280178,1.7594523984808337
0,6114,"Serial numbers, dates, and quantities related to patents, publications, products, regulations, legal cases, or medical information",0.9042,958.0,1.0671953922310815e-05,1.9756152049808644
0,6114,"Years, primary, metadata, digit, VPN, DNS, territories, quarter, fiction, submission, waived, disadvantaged, friend, dependencies, ubuntu, coded, additive, portable, relevant, third, affected, victim, trojan, prominent, compromised, backup, major, tagging, listings, referrals, conventions, fifteen, tags, comma, previous, manuscripts, couple, weeks, complying, emerge, blackout, teenagers, domestic, numerous, differentiation, ring, adults, narrow, backup, incremental, privileges, sluggish, prone, confused, restrictive, technical, guarantees, securities, operative, programmers, robust, permanent, overcome",1.0,0.0,5.1283388415865974e-08,7.092440334956388
0,6114,"Small arachnids, accessories, badges, updates, recreational vehicles, shade, items for sale, baked goods, fishing equipment, cold storage, transportation, and locations",0.6623,3377.0,0.07711706896216562,0.28810522488483065
0,6114,"Months, numbers, and proper nouns related to locations, people, or events",0.4965,5035.0,0.9700172162478283,-0.047805503390421354
0,6114,"Locations (cities, states, countries) or proper names in the context of legal, medical, or social services, events, or programs",0.5865,4135.0,0.34627132906604274,0.17853745206742608
0,3279,Locations or events related to helping people in some way,0.6907,3093.0,0.03779478042963466,0.3482307330127544
0,3279,Medical procedures or devices for breathing or respiratory issues,0.6466000000000001,3534.0,0.11035100964000005,0.21686711118413146
0,3279,"Questions and answers related to various topics, often including a clarifying question or a how-to question",0.8779,1221.0,3.84568900177883e-05,1.2122372783798894
0,3279,"Articles related to products or services, often with an element of personal experience or endorsement, sometimes including specific brand names, prices, and website links",0.6779000000000001,3221.0,0.05266943381019838,0.3660620067681037
0,3279,"Expressing strong emotions, often gratitude or excitement, frequently combined with proper nouns and excessive punctuation",0.9344,656.0,2.221974653608241e-06,1.782264629766645
0,440,"Food and drink, sometimes including their origin or ingredients",0.18290000000000003,8171.0,0.0005520040396755638,-1.4549068458349768
0,440,"Government mandates, often related to healthcare or education, and their effects on individuals and organizations",0.005600000000000005,9944.0,7.212630106292318e-08,-3.7345951736791596
0,440,"Geopolitical events, organizations, and individuals involved in conflicts or crises",0.014000000000000012,9860.0,1.1948842562867153e-07,-3.0018401763451195
0,440,"Installation, wood, heavy boots, shipping/freight, automotive features, discounts/coupons, government administration, laminated wood, electronics, snakes, Mercedes, fast installation, manufacturing, inline enable, training corsets, built-in closets, calcium, mounting animals, allergies",0.03610000000000002,9639.0,4.3377742915931123e-07,-2.081959427378714
0,440,"Locations, organizations, and individuals involved in international affairs, technology, education, and government regulation",0.010700000000000008,9893.0,9.80889242107056e-08,-3.2134348989656267
0,4405,"Food and drink, sometimes including their origin or ingredients",0.04150000000000001,9585.0,5.893567412476273e-07,-1.7691506395704624
0,4405,"Government mandates, often related to healthcare or education, and their effects on individuals and organizations",0.014700000000000013,9853.0,1.245764188216172e-07,-2.072017169209393
0,4405,"Geopolitical events, organizations, and individuals involved in conflicts or crises",0.2411,7589.0,0.004800994303441634,-0.8742519197724575
0,4405,"Installation, wood, heavy boots, shipping/freight, automotive features, discounts/coupons, government administration, laminated wood, electronics, snakes, Mercedes, fast installation, manufacturing, inline enable, training corsets, built-in closets, calcium, mounting animals, allergies",0.12300000000000001,8770.0,4.0125646843173906e-05,-1.0368612499968541
0,4405,"Locations, organizations, and individuals involved in international affairs, technology, education, and government regulation",0.11570000000000003,8843.0,2.8355570809734764e-05,-1.4417162462072681
0,5781,"Personal names, titles, and locations relating to legal cases, accusations of assault or harassment, or other legal issues",0.6938,3062.0,0.0347854644902261,0.3751142805404914
0,5781,"Mathematical concepts, biblical figures and stories, Christian faith and figures, interpersonal relationships and conflicts, professions (coach, minister, salesman, photographer), personal experiences and reflections",0.7705,2295.0,0.003214235441629278,0.7326697228145381
0,5781,"Years, musical instruments, names (mostly last names), types of scores",0.5994999999999999,4005.0,0.27859660368756756,0.46976300474071464
0,5781,"Titles/positions of people, often political or religious figures, and sometimes followed by their first or last names",0.34259999999999996,6574.0,0.08647728974442545,-0.4978784858975866
0,5781,"Days of the week, people's names, roles/professions, locations/nationalities/places",0.7222,2778.0,0.015509570404294591,0.5254482044625352
0,3057,"Food and beverages, their flavor, preparation, and consumption",0.3493,6507.0,0.10073812655271104,-0.4346606434730639
0,3057,"Medical, business, psychology, and general concepts",0.3731,6269.0,0.16697416945687005,-0.39619978839853226
0,3057,"Technical and scientific terminology related to nuclear energy, computer hardware and software, medical procedures and devices, and biological processes",0.7551,2449.0,0.005457828846121223,0.664934011391302
0,3057,"Locations in the USA, often including specific years or time periods, related to historical and cultural topics, such as nuclear testing, religious events, or political conflicts",0.3113,6887.0,0.03985157568018415,-0.5485068994821238
0,3057,"Synthetic materials, clocks, vehicles, health, and beauty",0.7878,2122.0,0.001718844245572504,0.7943515509813265
0,5085,"Travel, journeys, and routes, often involving hiking or trekking, sometimes with specific destinations or modes of transportation",0.5828,4172.0,0.36730343044730585,0.1866225492756098
0,5085,"Travel, processes, or sequences relating to a change of location, state, or form",0.43649999999999994,5635.0,0.48939691902960814,-0.23321746392648607
0,5085,"Rotating machine components or household appliances, especially dishwashers",0.9812,188.0,1.5886076638599303e-07,2.628023612982768
0,5085,"A change in a routine, process, or state, often involving a transition, movement, or redirection",0.555,4450.0,0.5493973371322243,0.21269436428995772
0,5085,"Negative reactions to travel, geographic changes, or organizational changes",0.5365,4635.0,0.6912851631832472,0.043896968740391784
0,4679,"Temporal expressions, especially years and points in time",0.9787,213.0,1.8406988920691993e-07,3.7192999009034073
0,4679,"Temporal markers, including years and words like ""this"", ""now"", ""below"", and ""latest""",0.9911,89.0,8.803222398386974e-08,5.145909356288307
0,4679,"Months of the year, adverbs of time, or requests related to time and location",0.9839,161.0,1.353886730644816e-07,4.0087862489468025
0,4679,Specifications or descriptions of products or services,0.9885999999999999,114.0,1.0229290877398768e-07,4.731756940422151
0,4679,"Expressions of gratitude, positive feedback, or similar sentiments",0.9933,67.0,7.709097913210274e-08,5.488841036668601
20,328,"Navigational information, including routes, locations, schedules, and contact information",0.8189,1811.0,0.0005131945231125362,1.0953885442347298
20,328,"Last names, locations, and numbers in bibliographic citations",0.9934999999999999,65.0,7.616434666510465e-08,4.275650252583133
20,328,Initialisms/abbreviations followed by descriptive text,0.9863,137.0,1.1736994650685415e-07,3.506286705144351
20,328,"Requests or commands related to online information retrieval in various domains including mobile apps, job postings, software solutions, real estate, telecommunications, local businesses, marketing strategies, and language learning",0.997,30.0,6.159144104237379e-08,4.707412415589508
20,328,"Locations, directions, or positional indicators",0.9916,84.0,8.542074858998555e-08,4.026612638138864
20,5789,"Actions or events, often within specific timeframes",0.9649,351.0,4.0969162053902144e-07,2.512720610330811
20,5789,A positive sentiment or endorsement related to various advertised products or services,0.9963,37.0,6.427109531302687e-08,5.441125329423931
20,5789,Locations or events,0.9908,92.0,8.963603734385179e-08,4.9719486605186285
20,5789,Temporal or locational context,0.9933,67.0,7.709097913210274e-08,5.103847475306934
20,5789,"Actions and activities related to creation, completion, or performance",0.9919,81.0,8.389003725369118e-08,4.9779835939044546
20,4268,"Instructions, tips, or advice, often within a conversational context",0.8595,1405.0,8.99937396307887e-05,1.1237716083990446
20,4268,"Options, choices, or alternatives, especially in product specifications, services, or shipping",0.7343999999999999,2656.0,0.010674689326238837,0.4820896768532397
20,4268,"Conditional/hypothetical situations, choices, or alternatives",0.3111,6889.0,0.039641710253377524,-0.6100732292660879
20,4268,"Conditions, terms, or policies of use, access, or availability of services, features, information, materials, content, or applications, including software, websites, networks, or accounts, often with implications of legal agreements, copyrights, restrictions, consent requirements, or potential consequences of misuse, unauthorized actions, or non-compliance",0.9949,51.0,6.997336708859392e-08,4.2831160396881875
20,4268,"Conditional activation related to a location, type, or unspecified thing, especially in contexts of advice, recommendations, or considerations related to that item",0.9031,969.0,1.1277528073223649e-05,1.6296134757188137
20,2988,"Locations, people, and time information related to life events, especially in biographical summaries",0.8175,1825.0,0.0005431505769778105,0.9018841076937536
20,2988,"Instructions, directions, or steps, especially those related to cooking, music production, self-help, sports, or technology",0.7188,2812.0,0.017162197556694275,0.5596347886234594
20,2988,"Medical or technical information, often related to procedures or usage instructions",0.4571,5429.0,0.640616038772407,-0.21142961608829725
20,2988,"Questions about services, subscriptions, memberships, or employment and how, when, where, why, and for whom they are offered",0.5589,4411.0,0.521423441962305,0.04063004370774819
20,2988,"Duration of time, often in months or years, related to employment, competitions, events, or personal experiences",0.5349999999999999,4650.0,0.7033742463033095,-0.030424402824629368
20,4683,"Ownership of residential property, features/characteristics of a product (especially caulking), locations (often cities/towns), and possibilities/abilities (especially using ""can"")",0.7618999999999999,2381.0,0.004333920268996681,0.777633804387588
20,4683,"Locations, proper nouns, and time references relating to specific events or periods",0.296,7040.0,0.026285138108255713,-0.5858780161529545
20,4683,"Journal articles being reviewed online, focusing on the specific journals mentioned",0.059600000000000014,9404.0,1.6067537157734454e-06,-1.4569465711111087
20,4683,Dates and numbers related to patent applications and serial numbers,0.20930000000000004,7907.0,0.0015426260439968483,-0.8717180226694591
20,4683,"Types, varieties, or specific examples of things",0.0406,9594.0,5.601367019930018e-07,-1.7182133625451594
20,6045,"Locations, proper nouns, and specific events indicating a place, a team/player in sports, a political/corporate entity, a media item, or a specific time",0.6616,3384.0,0.07840138917054555,0.23262134628946435
20,6045,"Opportunities related to recreational activities, events, or items, with emphasis on locations and proper names",0.6607000000000001,3393.0,0.08007818129056835,0.19743842315814855
20,6045,"Software features, especially ones related to online forms, profiles, scripts, and data",0.5564,4436.0,0.539270824121718,-0.09604037044637366
20,6045,"Baking, programming, and storytelling",0.6143,3857.0,0.21323512777340392,0.07798315309323653
20,6045,Instructions/steps related to a procedure or process,0.6972,3028.0,0.03172257727638279,0.47052983883904426
20,5741,"Expressions of excitement, sharing, and recommendations",0.9888,112.0,1.0107429665585139e-07,4.0349883636111015
20,5741,"Positive feedback, reviews, or recommendations",0.9854999999999999,145.0,1.231017016301341e-07,3.7996872262168035
20,5741,"Providing assistance, information, or services",0.9576,424.0,6.200434077578498e-07,2.4874622733991765
20,5741,Requests or inquiries,0.9495,505.0,9.749896251107696e-07,4.42832517049336
20,5741,"Locations, events, or services and their descriptions",0.9635,365.0,4.437894032516729e-07,2.741879344348343
20,5662,Requests or offers of contact information,0.9891,109.0,9.92726865362816e-08,3.9001686171639474
20,5662,"Instructions, recipes, tutorials, or descriptions involving combining ingredients or materials in a bowl or container",0.9984,16.0,5.655305677098586e-08,5.583509615356522
20,5662,"Requests, suggestions, or commands",0.9311,689.0,2.6510058765591275e-06,3.420684922861519
20,5662,"Online media content, articles, or websites",0.9932,68.0,7.755838035388528e-08,4.1532461506726275
20,5662,"Ways to contact or communicate, such as requesting information or asking for support",0.9927,73.0,7.993685739661453e-08,4.330997596526095
20,2679,First person pronouns or words related to time duration,0.9809,191.0,1.616996501524527e-07,4.032624830659668
20,2679,"Locations, times, or people",0.9962,38.0,6.466300591235927e-08,5.47080979842023
20,2679,"Conditions, questions, or requirements related to children or events involving children",0.9898,102.0,9.518898732039492e-08,4.639479579221664
20,2679,"Situations, actions, or items related to specifications, instructions, or descriptions of some process or object",0.9975999999999999,24.0,5.9381025256683215e-08,5.532237809346846
20,2679,Initial words related to various subjects or actions,0.9833000000000001,167.0,1.4029548040408368e-07,3.9810611253821726
20,2869,"Attributes, qualities, or characteristics of physical objects",0.9849,151.0,1.2757730170965155e-07,3.9097591972014754
20,2869,Seeking information or help,0.9848,152.0,1.28338380546819e-07,3.9325273476658236
20,2869,"Times, dates, quantities, or proper nouns",0.9879,121.0,1.0667105008348766e-07,4.132438202135283
20,2869,"Discussions of new items, services, or initiatives",0.9275,725.0,3.2094853906015057e-06,2.1643141467139113
20,2869,"Caring, ordering, new networks, malfunctioning, electricity generation, practice, introduction",0.998,20.0,5.795032743408495e-08,4.9913691478223265
20,1424,"The highlighted sections relate to proper nouns, including names of people, companies, products, operating systems, programming languages, and websites/domains",0.9863,137.0,1.1736994650685415e-07,3.533111307404926
20,1424,"Medical conditions, equipment, procedures, or locations",0.9894000000000001,106.0,9.750217847066736e-08,4.104600336039444
20,1424,"Ampersands, proper nouns indicating organizations, and conjunctions related to conditions",0.9942,58.0,7.300532038886129e-08,4.20643681848304
20,1424,Locations or establishments and nearby places,0.8532,1468.0,0.00011934814093872506,1.4886291652031078
20,1424,"Body parts, personal care products, or accessories",0.9587,413.0,5.827390748878003e-07,2.2698644587367856
20,5278,"Beauty tips, do-it-yourself remedies, cooking instructions, product reviews, medical tests, travel itineraries, temple rebuilding, and achievements",0.2162,7838.0,0.0019923554862048653,-0.8220682325170913
20,5278,"Positive adjectives describing home furnishings, home improvement, or fashion items",0.8344,1656.0,0.0002698550628957207,0.9107407558006504
20,5278,"The concept of a new beginning or renewal in different contexts, often related to starting something new, trying something again, or restarting something after a period of time",0.9347000000000001,653.0,2.186462936840938e-06,1.9171631181357809
20,5278,"Locations, dates, and educational and professional background, often following a biographical event like growing up, returning, graduating, being raised, or working",0.9873999999999999,126.0,1.0990875963226583e-07,3.5049648239225757
20,5278,"Discussions of new versions of software or online services, and their releases or updates",0.9105,895.0,7.759035216328099e-06,1.3878285880158203
20,2325,"Apparel and accessories, including dresses, coats, jackets, pajamas,  makeup,  food, and home decor",0.9167,833.0,5.6448153392326075e-06,1.527797449259127
20,2325,Hypothetical scenarios or questions about the future involving people in various situations,0.8913,1087.0,2.021080614674578e-05,1.2705458528277487
20,2325,"Items related to eye or head protection, small firearms, patent applications, microscope components, data security, ranged weapons, musical instruments and equipment, drilling equipment, animation studios, computer drives and accessories, displays, measuring instruments, beverages in glasses, boots and shoes, gas storage, portable power sources, chimney caps, dishwasher components, or car antennas",0.8647,1353.0,7.104753251293196e-05,1.2634787934602736
20,2325,"Conditional activation related to locations, residences, or establishments and their associated amenities, services, rules, or opportunities",0.8752,1248.0,4.367150691061737e-05,1.1445874468642683
20,2325,"Rights and usage of digital or physical items/properties, sometimes relating to individual or organizational ownership",0.9541999999999999,458.0,7.504718756745765e-07,1.9913907996162958
20,2700,"Titles, headings, or introductory contexts related to various subjects, such as finance, locations, universities, social issues, entertainment, music, sports, history, legal cases, and current events",0.9974999999999999,25.0,5.974401278504218e-08,5.825963738029591
20,2700,"Years, names, or special characters in academic or informational texts",0.997,30.0,6.159144104237379e-08,5.066130931643162
20,2700,"Items, food, or products and their descriptions",0.9884,116.0,1.035257361666066e-07,4.101197810476618
20,2700,Products or services and their descriptions,0.9952,48.0,6.871162701944456e-08,4.8076483901291
20,2700,"Texts ending with punctuation, often relating to appreciation, information, or opinions",0.992,80.0,8.338572793418424e-08,5.469183546780646
20,3313,"A number, sometimes followed by a unit or qualifier, within the context of counts, quantities, versions, levels, or steps",0.9741000000000001,259.0,2.4091526070919917e-07,3.0318268671263544
20,3313,"Rewards, prizes, or desired outcomes related to competitions, drawings, or raffles",0.9964,36.0,6.388148636305179e-08,5.715802295448811
20,3313,"Awards, prizes, winners, or other forms of recognition, often in a competitive setting",0.9829,171.0,1.4366178091927859e-07,3.4461357993323585
20,3313,"Numbers, especially related to prices, quantities, or dates",0.977,230.0,2.0337673668514296e-07,2.7910823173297032
20,3313,Commercial transactions or competitive events with an associated numerical value,0.9958,42.0,6.625392847153903e-08,5.561509748510089
20,1004,"Times, stages, and periods related to beginnings, especially first times, such as the first stage of a process or the first time experiencing something",0.6912,3088.0,0.037294925099256346,0.37330956991065994
20,1004,"A discussion of the effectiveness of a device or process, often relating to its speed, efficiency, or capacity",0.7776000000000001,2224.0,0.002496029364484162,0.647150318674855
20,1004,"Initial steps, important actions or significant characteristics related to a process or situation, sometimes with a temporal aspect (before/after, first, when)",0.674,3260.0,0.05807490839958541,0.4390680622267967
20,1004,"Superlative terms in relation to magnitude, importance, or time, especially when associated with parameters, measurements, or changes",0.9024000000000001,976.0,1.1679825978018132e-05,1.8818643660096022
20,1004,"Beginnings or initial stages of events, especially related to time or seasons",0.8136,1864.0,0.0006354092651456323,0.98039229121685
20,4447,"Presence of proper nouns related to organizations, locations, people, and events, often followed by additional descriptive information",0.9858,142.0,1.209212393442268e-07,4.722553126417291
20,4447,"Totality, entirety, or completeness",0.9987,13.0,5.552658057156402e-08,6.823010552540055
20,4447,"Negation, numbers, and proper nouns",0.9984,16.0,5.6553051761813436e-08,6.563933651245678
20,4447,"Second person possessive pronoun, negation, conjunctions, prepositions, or quantifiers",0.9914,86.0,8.645620280993388e-08,5.369670497034299
20,4447,"Totality/collectivity, often within specific organizations, domains, or systems",0.9967,33.0,6.272633366993644e-08,6.24399366510556
20,1406,"Conditions or criteria related to specific categories, such as job requirements, compatibility, functionalities, use cases, or specifications",0.9211,789.0,4.4920662618924035e-06,2.2466343581913644
20,1406,"Supplemental information, often lists, related to events, organizations, or people",0.9654,346.0,3.9813782108415884e-07,3.372400704786452
20,1406,"Membership or participation in groups, services, or locations",0.9884,116.0,1.035257361666066e-07,3.9942568894258814
20,1406,"Products, items, or things and their attributes",0.9456,544.0,1.2091578490245916e-06,2.4212267769455598
20,1406,"Directional prepositions, especially ""to"", ""for"", ""by"", ""from"", ""at"", and ""on""",0.9036000000000001,964.0,1.0998308422929947e-05,1.6241895178081083
20,3885,"Time, location, or identification",0.9480999999999999,519.0,1.0535256963399484e-06,2.0736972666134506
20,3885,Informal tone in short online posts with emphatic punctuation,0.9727999999999999,272.0,2.5983907983774123e-07,3.0575278923205587
20,3885,Initial experiences or events,0.9392,608.0,1.7149461486203822e-06,1.7798678244670934
20,3885,Products or items with alphanumeric model designators,0.9527000000000001,473.0,8.160753071661394e-07,2.0030601433265556
20,3885,"Experiences, often initial or noteworthy, related to childbirth, medical procedures, or life changes, sometimes involving travel",0.9823999999999999,176.0,1.4797963532530417e-07,3.670277390723415
20,1790,"Business, management, marketing, organization, commerce, or technology",0.9965,35.0,6.349416600481911e-08,3.725532141848353
20,1790,"Products or services with descriptions of their components, qualities, or pricing",0.9923,77.0,8.189035105052961e-08,3.0129724384717913
20,1790,"Locations, activities, and services",0.9796999999999999,203.0,1.7355366903555303e-07,2.6515656693247336
20,1790,Commercial services or products,0.9601,399.0,5.383807037141688e-07,2.691775389500661
20,1790,"Titles, names of groups, organizations, or locations",0.8590000000000001,1410.0,9.204788869354677e-05,1.2081149245358185
40,4965,"Discussions of media (films, TV shows, books, music, commercials, or news) and events, often involving criticism, scandals, or controversies",0.9926,74.0,8.042095701238699e-08,4.1205904460898335
40,4965,"Past events, actions, or states related to a subject",0.9386,614.0,1.771634855535537e-06,2.1001219700415352
40,4965,"Dates, times, and durations related to events, particularly in the contexts of reigns, entertainment releases, and sports.",0.962,380.0,4.83357268168149e-07,2.9005587675699007
