layer,unit,explanation,AUC,U1,p,MAD
20,5741,Acronyms/abbreviations in parentheses,0.9712000000000001,288.0,2.851065911726855e-07,3.5448672139435975
20,5741,Discussions of governmental actions related to land use or zoning changes,0.9913,87.0,8.697848819844698e-08,4.054106313754096
20,5741,"First-person pronoun related to thinking, activities, and desires",0.7812000000000001,2188.0,0.0021909837057963568,1.262452865870838
20,5662,Business software or questions about educational software,0.9853999999999999,146.0,1.2383693633288252e-07,3.584200621408741
20,5662,Footwear or online exploration,0.9811,189.0,1.598016633753182e-07,3.427830626673827
20,5662,Information or a person's biographical information,0.9778,222.0,1.9405912859855175e-07,3.2261006864480417
20,5662,"Statements about Putin visiting Washington, specifically related to the US capital, reporters, and time references",0.9582,418.0,5.994192542019089e-07,2.650246264038526
20,5662,"Information attributed to sources, or speculation about potential outcomes",0.9881,119.0,1.054019811518321e-07,3.7656376276608117
20,2679,"Presence of words like ""one"", ""only"", and ""of"" preceding a reference to the main topic of the text",0.9981,19.0,5.759790575163811e-08,5.378213098613445
20,2679,The first letter of a baby's name and the city Prescott appearing within birth announcements,0.9855,145.0,1.231017016301341e-07,5.0344132126174275
20,2679,"Scheduling, culturally responsive instruction, or memorial services",0.9887,113.0,1.0168183573247629e-07,4.459052286372082
20,2679,Leaving a place or abandoning something,0.9655999999999999,344.0,3.9360488869478394e-07,2.5739580850292043
20,2679,"People, their financial decisions regarding car rentals, car prices, car limousines, and assessing the car's condition",0.9924,76.0,8.139768773386253e-08,4.737767298623809
20,2869,"Fashion items, especially bags, scarves, boots, skirts, dresses, coats, and shoes, along with expressions of affection or adoration",0.9208000000000001,792.0,4.562895646160938e-06,1.4691430888443744
20,2869,Renovations and assistance,0.9981,19.0,5.759790575163811e-08,6.094939681990108
20,2869,"Financial transactions, requests for quotes, essay writing, creative inspiration, and mindfulness",0.9886999999999999,113.0,1.0168183573247629e-07,4.33147700754821
20,2869,"Religious faith, medical advice, or an indecisive state of mind",0.9827,173.0,1.453740964963758e-07,3.710643793578708
20,2869,"A potential meeting between US and Russian leaders, including discussions of other meeting options and concerns regarding US-Russia relations",0.9797,203.0,1.7355366903555303e-07,3.509253186962985
20,1424,"Locations, organizations, time periods, and sources",0.9989,11.0,5.485232663027702e-08,5.249334552442108
20,1424,First person perspective related to publishing a book or listing clothing items from online shops,0.974,260.0,2.4232235113244463e-07,2.8346976174841347
20,1424,Chicken breeds or room features,0.9691000000000001,309.0,3.2189236345252537e-07,2.5796209690130047
20,1424,"A file sharing website DownloadJoy, Matroska Multimedia Container format, and end of text",0.9791,209.0,1.7979150500117087e-07,3.0373461562100426
20,1424,"Present moment, current experiences, mindfulness, connection with experiences",0.8711,1289.0,5.288966258445122e-05,1.1378065818934684
20,5278,"Computer science, machine learning, time expressions, researcher information, IT, entrance, contact information, biology, cell, apoptosis, regulation, automated services, and definite articles",0.8096000000000001,1904.0,0.00074501910636588,0.8872171460067491
20,5278,"Beauty, teenage, previous, today, DIY remedies, overnight, dry, minutes, effectively, alternatively, clean, microwave, early when losing, in-person during recruiting, best selections in relation to template, solitary to find alone with answers",0.9884,116.0,1.035257361666066e-07,3.155771946712403
20,5278,"Questions about website usage, visits, cookies, and online advertising",0.8429,1571.0,0.0001875318434157688,0.9847382527507573
20,5278,"A description of a traditional, specialized, and time-consuming craft considered a high-quality method, especially in contemporary shoemaking, resulting in superior products",0.8165,1835.0,0.0005655365853165826,0.8314108197274115
20,5278,"A leading status, time durations, employment, distribution, locations, future actions, guitars, improvisation, negative connotations, solo careers, family relationships, experimentation, locations, collaborations, female musicians, time expressions, electronic music, souls, items, arrangements, publishing details, people, outdoor activities, wooden objects, clearance sales, gliders, learning experiences, beauty, completeness, youth, winemakers, birthdays, orders, wine, miles, sideways, latest news, Detroit, blanks, weeks, farms, returns, Aprils, two piece sets, flatware, detachment, cleaning, drainers, largeness, easiness, neatness, lengths, outings, weather events, shock, three day periods, summers, snow, possibilities, years, roundness, falls, Julys, Augusts, heat",0.9815,185.0,1.5607010670551728e-07,3.269220806819133
20,2325,"Furniture, buildings, locations, organizations, or credit cards",0.9134,866.0,6.689944905427129e-06,1.4908623190773291
20,2325,Digital entities or attributes,0.8336000000000001,1664.0,0.0002791417597606417,1.1145982221607396
20,2325,"Easter, chocolate, availability, brands, and food types",0.8619000000000001,1381.0,8.0722421113718e-05,1.1028721310373375
20,2325,"Footwear, breathable and weatherproof gear, care products, wearable gear, and weather protection",0.9396,604.0,1.678126597550975e-06,1.7283264502832285
20,2325,"Artistic practice, depictions of visual elements such as landscape, objects, architecture, and cinematic scenes, or medical services such as transportation of patients between hospitals, airports, and care facilities",0.8954000000000001,1046.0,1.6532113897471465e-05,1.4810488540516413
20,2700,Variations of divine names in polls on a website,0.9974,26.0,6.010914989508201e-08,5.419144016577293
20,2700,"Days of the week, commas, periods, the word ""and"", or the last name of a doctor whose first name is ""David""",0.993,70.0,7.850143008848953e-08,5.085444434528667
20,2700,"Titles, effects, quantities, or increases",0.9648,352.0,4.1204088720059997e-07,3.1727522549933673
20,2700,Recruitment agencies or visual arguments,0.9907999999999999,92.0,8.963603734385179e-08,4.363537761733996
20,2700,"Personal anecdotes related to either a quick online service, a specific type of fishing bait, or the process of printing a technical manual",0.9979,21.0,5.830483823207476e-08,5.2228307316120866
20,3313,Remote control programming or a place with three pools and a cabin,0.9454,546.0,1.2225217293905886e-06,1.9570039063767597
20,3313,Quantities or ranges of quantities,0.9519000000000001,481.0,8.532877275799508e-07,2.085500857841962
20,3313,"Indefinite articles, especially appearing before positive adjectives or time-related nouns",0.9170999999999999,829.0,5.5293095164551506e-06,1.6746223568024357
20,3313,"Prizes, rewards, or offers, especially vouchers",0.9937,63.0,7.524850538994518e-08,4.789975635472065
20,3313,The effect of lycopene on prostate cancer cell proliferation,0.9410000000000001,590.0,1.5551484957502037e-06,1.8919142465396586
20,1004,"Quality, price, or other properties of products or services",0.6765,3235.0,0.054559369295413045,0.427912188334982
20,1004,Positive qualities or attributes,0.53,4700.0,0.744200344923318,-0.05439092585386577
20,1004,"UK employee stock options, tax, and regulations",0.5436000000000001,4564.0,0.6351691115614952,-0.007261379737883485
20,1004,"Initial words, possessive pronouns, percentages, superlatives, and conditional clauses",0.7819,2181.0,0.002135793743240293,0.6864256016017951
20,1004,"Themes of spring, renewal, starting, and peak experiences",0.4437,5563.0,0.5399910339067666,-0.22672887374864267
20,4447,"Words related to totality, negation, or the month of April",0.9937999999999999,62.0,7.47945869622487e-08,5.58517317970947
20,4447,"Importance, centrality, entirety, or totality in various contexts such as organizational structure, peace and human welfare, facility renovation, and product exchange",0.9996,4.0,5.2554334021249214e-08,7.229963865256993
20,4447,"Buyer's contact information, waiting for checks to clear, and never accepting a check for more than the agreed upon amount",0.9958,42.0,6.625392266240164e-08,5.853874140003345
20,4447,"Years, specifically 2013",0.9942,58.0,7.30053140277953e-08,5.618660901748866
20,4447,"Locations, including a country and ""the Pacific""",0.9886,114.0,1.0229290005595764e-07,5.028431889913364
20,1406,Direction or exploration of something,0.9759000000000001,241.0,2.1689720508209757e-07,3.125402987389618
20,1406,"Programming a remote, mountain rescue, or a game release date",0.9937,63.0,7.524850538994518e-08,4.540056203113647
20,1406,"Planning and actions related to rooms, culturally responsive teaching, personal development including career changes, or damage restoration",0.9767,233.0,2.069811181834571e-07,3.37104566540031
20,1406,"Discussions of home design, including specific rooms, features, and materials",0.9039999999999999,960.0,1.0779697439271577e-05,2.436859817737521
20,1406,"A sink set described as small and consisting of two pieces, for use in the kitchen sink area",0.9087000000000001,913.0,8.502789488164862e-06,2.0800171701549512
20,3885,"The acronym ""SM"" referring to a sensor module, often followed by a clarifying parenthetical, and mentioning of ""Data-Line"" and/or ""DALI""",0.9324000000000001,676.0,2.473268858942941e-06,1.5280794967142932
20,3885,"A count of telecommunication jobs, followed by the preposition ""Of"" relating to a location, and ""Off"" relating to job offers",0.9549,451.0,7.216246121081938e-07,2.0016781975454494
20,3885,Mentions of specific locations or establishments,0.8868,1132.0,2.514179857568253e-05,1.2206276560061429
20,3885,Ordinal numbers and software version/phase numbers,0.8728,1272.0,4.8863543317870033e-05,1.155787087786099
20,3885,Ordinal numbers,0.9849,151.0,1.2757730170965155e-07,3.7910129411882396
20,1790,"Sports events, vocational certifications, restaurant or food service information, or biological research publications",0.9398,602.0,1.6600029251097114e-06,1.821688436803276
20,1790,"Directions, organizations related to rowing, rowing races, or used cars",0.9738,262.0,2.451603888308333e-07,2.483684010498623
20,1790,"Chief Information Officer, conjunctions, Bozeman, adjunct, Wesleyan University, New England Research Network, Seminars on Academic Computing, Northwest Academic Computing Consortium, Liberal Arts Colleges, Digital Equipment Computer Users' Society, etc",0.9942,58.0,7.300532038886129e-08,3.136956699060207
20,1790,"Discussions of image file types or server removal instructions, before digital methods or Active Directory",0.991,90.0,8.856371639187941e-08,2.8836086306974438
20,1790,"Locations, organizations, and actions related to disasters and political conflicts",0.9841,159.0,1.337902756417119e-07,2.574850612644135
40,4965,"Experiences related to a visit to San Pedro, California, including tide pools, a park, and a market",0.8153,1847.0,0.0005935334144871097,0.5652939459789723
40,4965,First-person perspective on digitization of minds and its societal implications,0.9879,121.0,1.0667105008348766e-07,3.086450580734925
40,4965,"Locations, movies, holidays, or proper nouns in relation to an ongoing event or activity",0.9244000000000001,756.0,3.779316189680548e-06,1.341306299600126
40,4965,"Weight loss, impairments, and connections",0.9371,629.0,1.9213443756278994e-06,1.4301759186793546
40,4965,Musical collaborations and stylistic descriptions of female artists,0.8848,1152.0,2.768309488676242e-05,1.630379600453643
40,3948,"US border and customs agents, periods of time, and collaborating with shipping companies",0.005400000000000005,9946.0,7.125753700651079e-08,-1.173696008768389
40,3948,"Residential building types, design, and living arrangements",0.1831,8169.0,0.0005564810091508258,-0.7059315633171523
40,3948,"Discussions of Jamaican Patois, TV and digital media, video games, Kindle and Prime Reading, drug side effects, website UX design, deodorant scents, and built-in closets",0.8685999999999999,1314.0,5.938544584726345e-05,0.8187723414440883
